,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42,0.9566203999955276,1.1672136528741355,1.147072000582228,0.842412328696863,1.5081518158027325,1.5019538642302543,0.888024322362159,0.7853484602182751,1.0002522119070218,1.209575743114079,0.9552771914271674,1.5355902147365041,1.2804907037647995,0.8871763891318988,1.5349816264988725,0.47406413868031144,1.211810306218186,1.1534942777957218,1.3469928875590615,1.1301131848594799,0.7382956476453246,1.3041413241975142,0.8069464172740225,1.220298366884205,1.0403736525444987
43,0.9469054723257342,1.2157380777613551,1.11852119773116,0.8435167453043246,1.4894882428435654,1.5000748303597704,0.8811855838389417,0.7676866159479845,1.0168669708234304,1.1938604294542279,0.9243162636554132,1.575983249314236,1.2811702748056801,0.8468495089730712,1.590643839257599,0.4923195832583939,1.221680104938905,1.1102921461861368,1.4630463859032063,1.0821794261523998,0.7329584318617365,1.2973970519585618,0.8440740044562379,1.2316432779514126,1.0579018097138364
44,0.9224170324517652,1.2875090738338928,1.1125636829602474,0.771345261518858,1.4253674170385457,1.633302205450072,0.8544704651334722,0.7379863927611946,1.0453265155243079,1.1853895410600057,0.9495358053602019,1.5550184041985275,1.2916285156080016,0.8376056518373138,1.575716751170528,0.5680497540309805,1.2185804669692177,1.0899630210454916,1.5251538768990733,1.0241205884562028,0.7067040322738235,1.4130422607761266,0.8094594193855003,1.2510454680006473,1.0987784872282325
45,0.9378520477625796,1.2662825052337523,1.1044503886371446,0.8181702599387445,1.4416562709820218,1.6044315855086715,0.8709867939273785,0.7267390254338205,1.048274501816264,1.1605078239539572,0.9413122360886043,1.5573663474439483,1.3034436384274586,0.8388231993216009,1.5506509634161445,0.5510775181296493,1.1969096849255352,1.1011709740956124,1.477665626345268,1.0517901936139264,0.7222577587947989,1.4206556802979142,0.8583280948543491,1.2841100709793585,1.081172899612919
46,0.9357751631941058,1.3076487997086743,1.0796052102124727,0.7775071387175545,1.465479677768125,1.5616388543608437,0.9216351257664125,0.727133712516805,1.0774801741618756,1.214679603031478,0.9423270613643405,1.6623841034516014,1.3054158294134783,0.8823200356433781,1.6163399705800985,0.5243053043441919,1.2745117438315874,1.1212014130785934,1.5017009679902849,1.0530804829370752,0.7084958872733117,1.422440706084771,0.7739172889501842,1.277964236417731,1.0865975665878862
47,1.0035460462856782,1.4207189396245388,1.0801174071533977,0.7545773376460141,1.4326859306035802,1.4884173222512536,1.1223939350820338,0.4789016225333953,1.0300157805549695,1.266628511863326,1.0851765947450376,1.8921142895882197,1.3330020671072205,0.7722164101248533,1.785964753105892,0.5873990606344317,1.1687673056800478,1.3595224318345909,1.5583655851169502,1.0348440660888252,0.8392902697128897,1.593736436621238,0.6460558740286111,1.0199087767135926,1.1849352424111543
48,0.9589162957506299,1.3674973318007766,0.9894504643492289,0.7255577305275781,1.4026368489049423,1.5418555796766582,1.0633889362125017,0.6171258846114882,1.08438146602656,1.2031750907495156,0.9435197336544555,1.7760993061049672,1.4315592417675056,0.7237186529493016,1.716928069605517,0.6002103042695878,1.1247848383634338,1.4129854418481935,1.4467599458017206,1.0144429251789557,0.8503780439674281,1.5771813207232168,0.552282232718902,0.8968656242292804,1.1927094531880595
49,0.9875072211567912,1.3829240802212366,1.0643584073290397,0.6871349097382711,1.4198453706603655,1.414159096288083,1.094274770759516,0.6724232098285408,1.0507934170453397,1.260973947652067,1.033863246575922,1.7923617424625302,1.506388699298083,0.8018031823124095,1.782639727846906,0.5811585804315058,1.2462318984696799,1.5618331981184455,1.4417863269634534,0.9429456474780495,0.8682987682531471,1.605950022507523,0.5219191638785372,0.862460397380398,1.2774515474471315
50,0.9936868463353095,1.4107286330194067,1.055659576995783,0.6925721865353776,1.4088421786142737,1.4007536857325047,1.0942428715932655,0.6692265321700436,1.0521728844646776,1.2213166671917939,1.0556793367711115,1.8242164756706805,1.4592342319703533,0.8424965610665596,1.756346434612405,0.59201529256875,1.2090430117419049,1.6254989485271814,1.437109427054517,0.9256382716089073,0.8805662020687473,1.5825754292626868,0.5231335322209876,0.8947645440606734,1.2668047108680907
51,0.932297067722784,1.4921396490659466,1.1026121860450462,0.6223905704767753,1.3509014297238724,1.400889821114544,1.076047888387171,0.6715207503536269,1.1399251330439115,1.208276433965808,1.0658110754846275,1.8982944831524364,1.4638856716807882,0.8053265154531033,1.8620001794023842,0.5995801607639599,1.2136334550245933,1.5877417295340508,1.484323940414873,0.8559323161338027,0.9346475989612516,1.6186317214732577,0.5695531164667309,0.8733258393192501,1.2423033112149442
52,0.9616520581006807,1.4392873377688586,1.095406875433209,0.6407709945681949,1.376909517522886,1.4082932986530203,1.0267631004136726,0.7060599802887637,1.0872999861827466,1.2137430163213851,1.1126412497008251,1.904866908158233,1.4522840667642543,0.833657047560676,1.8431004282394294,0.6416894322253927,1.2307931981719906,1.6088753280623125,1.3919733455603378,0.8635735213902136,1.0484770484784103,1.5690273582846301,0.6343825663972019,0.8834216067611887,1.2286699317150742
53,0.900297240348713,1.4051378258205838,0.9789972703243812,0.6751582026231483,1.0711269365808354,1.6263602804676878,1.0346659213762404,0.6976190630335047,0.9703723617625847,1.0131508813185675,1.0665395893834233,1.9624279144738723,1.465040383183742,0.9007420478129876,1.7787632782864575,0.6318949029719554,1.3191197042523404,1.6484345720679114,1.5594198213571868,0.84752660067316,0.9831409336553737,1.6995290427486747,0.609242891223206,0.7594278382042741,1.1299041372623435
54,0.9996667498845079,1.423577326914245,0.8958459308388365,0.7098745271107276,0.9327471564251392,1.6426024150706886,0.9573571343120918,0.7084679148058123,0.682362372244255,0.975504574680482,1.1096231514179367,2.0384684597876457,1.366748086285453,0.8761893309237888,1.951741872064662,0.62944394664128,1.1917796617837166,1.63469159981414,1.7833285911747496,0.7775361420272235,1.0148539524508222,1.6609232751242018,0.4992570417616268,0.6285675296752481,1.1171889752614779
55,1.0318741573510741,1.3879414117261308,0.8828674736162286,0.6267991703242649,0.9631756147569552,1.4858208650536082,0.9506716558913315,0.7806718561257006,0.589228248554229,0.9860506792484955,1.113658680297963,2.0375367396354926,1.3547538544504913,0.8899720162481509,1.789735195225087,0.7378009987644877,1.2814038300895836,1.3959381758172273,1.627589518102238,0.7496713030587455,1.2726703260437628,1.6785417207793665,0.46324497924157665,0.7317074035507667,1.1173245653517163
56,0.9796763053671839,1.418164936668119,0.8360725628182767,0.5868184234235485,0.9530325509333302,1.4661938230358325,0.9647592869602077,0.9039415318824111,0.6142673092061169,1.0459725537249425,1.041650657208943,2.0795948180076187,1.3693837004524059,0.789566787398074,1.834985598685048,0.7821743040569304,1.2422580156851573,1.5642266906111666,1.7463545091710757,0.6699992935371798,1.2870443407503218,1.6780499745692765,0.37241879353481955,0.6626079639489499,1.1124161206040504
57,0.925404086038775,1.4627301851062753,0.7727068521327747,0.6501514059302256,0.8733412669098324,1.4769773143866014,1.0186559863008589,0.9394297827860197,0.6076404123053896,1.0674200277398878,1.1099725266450822,2.0068497506957823,1.3833178162317836,0.8279206640316962,1.7639901720127964,0.8045191330297841,1.299786413247656,1.597160548558668,1.7831793559415303,0.7545429961688217,1.2869499850806163,1.5866754594280792,0.47136058552676413,0.7191989268160264,1.0932214810487508
58,0.8235896686383596,1.4290622574141203,0.7408018813251137,0.6727237100483746,0.8310244010098085,1.388604090372171,1.0418534271089288,0.8805290649447289,0.7481788982110316,1.1310504196052507,0.9768264635718267,2.031964737892908,1.3597102023014114,0.7710985723074593,1.6964974108047142,0.7943211660687591,1.3013936589821866,1.6652108573322522,1.7702882856890587,0.8359278501290438,1.2329523936259992,1.6620015495145846,0.4452373036654932,0.6855647080771536,1.187374539389562
59,0.855490125857878,1.4044904426707496,0.6659014043975628,0.7274841618294248,0.842626882675692,1.334726462447902,1.1337271824650506,0.9571852836981718,0.7530639094684843,1.0940504883900923,1.0168104914096106,2.002086774206616,1.4725745993479948,0.7086656768442121,1.6088200715411543,0.8160998888699833,1.3335702695862393,1.6359779855362238,1.8188097025912813,0.8089395483205212,1.2803558463271318,1.6675794997119497,0.3820439676586773,0.7364880794829746,1.1702386595478684
60,0.8401506955915267,1.4547248310937928,0.7315623664310138,0.6950540953292823,0.7863714532199294,1.3443009655180815,1.1471809196077019,0.9909177113436655,0.7370889711463818,1.1232362293830134,1.1342321426960544,1.9718583909935516,1.4774414767468098,0.7596286844916407,1.5647817932783952,0.8027635009772329,1.3083450428703784,1.688914777634043,1.8222817155956745,0.8231795435720203,1.2383912681215323,1.6474498855555164,0.4005878345823964,0.7607936937331463,1.1818300056795685
61,0.9023863933163095,1.4891231815993697,0.5916632580580645,0.622411396094232,0.8026553426640063,1.3734964053588457,1.2918718441508292,0.9873427274522109,0.8044117759486508,1.1651591353303725,1.2263511620666012,1.8763613133054937,1.3782015117702955,0.7435045561073628,1.5589352723139622,0.8271047488930511,1.3319730552779088,1.63977017785615,1.775759323053158,0.7539851901856667,1.276061108766102,1.7822786282386462,0.3078780859511197,0.7843770003874422,1.2112829422152918
62,0.9719272950777652,1.4153845156073621,0.4892091300888546,0.5686214639755729,0.903221161503664,1.1169120926036666,1.275574522465132,1.0402505059419704,0.7828370252342643,1.4166562547957309,1.363474696359362,1.968183897823034,1.423242518278189,0.6158671654070481,1.7640419230305884,0.9934516740220807,1.37304129420571,1.0975677781348554,1.6457862474169949,0.8508182910288717,1.4528929195350442,1.578033372582178,0.2711270893168394,1.0544628513588068,1.1379875792268512
63,1.0078638067192953,1.4914577941834868,0.5522607094493978,0.5952953632279665,0.8855344980557348,0.6643444547742321,1.2886775254782157,1.0344914513112904,0.7685915588113067,1.4262744733501695,1.3646742967562986,1.9847345718493106,1.3645603240704445,0.6465936864861106,1.8386616563687612,1.0182564058141805,1.337871734728812,1.1411808870652873,1.7136753255373867,1.0050360811787045,1.4688312332569877,1.6344457305282727,0.32313475931559094,1.1467360232690735,1.0264650819266639
64,0.8965268673158724,1.5969950809503248,0.3785673554394988,0.6408167918449786,0.9982551423424483,1.115653982190428,1.2628573330392616,1.0762942286710044,0.7884756676568003,1.3686379601507646,1.2321704455750875,1.9111501613553366,1.252383859997593,0.6284939054604809,1.6993913620415613,0.9642231463584877,1.195518895260531,0.9419383070854989,1.8364400548976298,1.0429509493542033,1.5137508631716396,1.5887878097882102,0.24496647634343116,1.033420884736768,0.5788321675004473
65,0.9264117081058827,1.4263901126517247,0.4378710631790591,0.7679220969890005,1.0221123526596751,1.1680933617904157,1.3404578728238192,1.0588152395923014,0.8151658512812903,1.401558562520724,1.2099246107438646,1.810414918570134,1.33367481093378,0.7011968926266773,1.697068108164685,1.1182870907984925,1.3272790348244998,0.8641887003356655,1.458795829906511,1.04122743332619,1.5975251359340275,1.563850419365414,0.3935248397912045,0.9868690204000623,0.3917354418070306
66,0.8982626357391825,1.3725281283640993,0.47432615500512193,0.8003717106972614,0.9935905544207483,1.1836400057450076,1.334437350322646,1.1124019271623355,0.938060199978629,1.335919129855187,1.103070516729704,1.8275916795395841,1.3668034913601494,0.7481284610373788,1.5541901012627992,1.1547683439983216,1.3631587983278444,0.6667924808603589,1.4403848389248661,1.0300131425888137,1.579988726637637,1.514408099957365,0.42131265104113186,0.9719665343570626,0.33553624410393684
67,0.8762903505381097,1.3698767551467717,0.43293273980446734,0.7780401250217468,0.9586971887022049,1.2129552467185065,1.3265552591334522,1.0886590385188555,0.9754342806373558,1.3811084251441323,1.1176100941441702,1.7337558515807796,1.262639962565837,0.7726307139890933,1.507844028408833,1.200082905518692,1.313574749113649,0.631592015314324,1.4282119446686694,1.0825219194660889,1.6313878767691223,1.6026699287291455,0.4180173758342356,1.02233699424034,0.28836126650950794
68,0.8696327682641555,1.3452950443659397,0.4715638846857308,0.7751397862244815,0.8047121430208644,1.1692605572576404,1.274375151997775,1.0701653315001827,0.9287525078620288,1.3501722941818504,1.0566683204052323,1.7313568283068532,1.2953190079180488,0.7621182954529865,1.5247876210118276,1.2507780194325175,1.2540720334264868,0.5249797344282112,1.3975460823738688,1.1214452366278773,1.6509037882953423,1.6795784134888603,0.46729987659613276,0.9638985697828012,0.39146000933492703
69,0.8742874708677656,1.3599522624413987,0.4690737967911242,0.7925302722413191,0.7886333292474955,1.141422948092302,1.2599211471506473,1.0931464663892518,0.9584428106748475,1.3418906098780299,1.0575931039101398,1.7169785833314355,1.293370113177911,0.7592282283014762,1.5502580467649516,1.2404359986950715,1.2707397895418586,0.5196866210472768,1.3807623768549513,1.1252074161900594,1.638451043632417,1.6681141185988078,0.4819725558166486,0.93400705040015,0.42287509462285994
70,0.8937956184994552,1.266117906144804,0.5787128160316545,0.5970223615746834,0.5511505369805991,1.2139000450668889,1.3033920329515232,0.982454112837322,1.0077479088486334,1.4538711249413452,0.9863390428991566,1.6146834142206574,1.4265194974061888,0.8683065466188334,1.4902908748923196,1.1516330817143754,1.3128747314093963,0.7155528432283143,1.3368970964245308,1.0873238665472131,1.5145402802873902,1.5278797045011567,0.15405602433111384,0.9919431113831964,0.5586655257023775
71,0.9135921864329035,1.182294950349578,0.5567790485750904,0.6875422907662875,0.70904924530367,1.2380551741740646,1.4220547696261339,1.096581653823171,0.935525198249879,1.4262585553937275,1.1207203709348,1.5838421430928065,1.3559132880555738,0.9288857086602714,1.4110082833075206,1.277395501723726,1.2833747703910896,0.7833721030988932,1.2277771560298532,1.0775012200199956,1.6495866433629847,1.4633185199906305,0.12610192899691455,1.0463166472407393,0.9307139246550671
72,0.9235040923822406,1.1698441406862252,0.5707557718794884,0.6845609980465124,0.6571537093598346,1.2426410840905966,1.4319818283972636,1.11266029577778,0.9143945768995174,1.4109326027680291,1.13252011983689,1.5663513472440802,1.3657740721038403,0.9442757004014706,1.3935576998350352,1.2779042168483155,1.2942428301938491,0.7830288008548306,1.207937081628275,1.0829629350129548,1.6606180240350528,1.4453705810484923,0.12555273847759307,1.0386947733782042,0.8989801798913699
73,0.9365696469362442,1.2102570372560266,0.5368007440720495,0.617366246956387,0.6243582719305063,1.2574206050713053,1.415014178893779,1.1291066732503288,0.9368950634473737,1.3101519015997973,1.1104550669308733,1.5101418848637238,1.4036316099175725,0.9398448511484498,1.4127617652673434,1.3016937862759568,1.308589022250895,0.7279194688859365,1.2177045359203134,1.1685346467930826,1.670278804216732,1.4159052025284316,0.0785324572358956,1.1086940911211658,1.036970312471416
74,0.913118459911049,1.2437095948242551,0.5163788778593275,0.6031348528761913,0.5909688539614405,1.2312514157022065,1.4465012680375937,1.113903984626337,0.9228625374388975,1.2824357733833944,1.0658869719045068,1.7121600797886913,1.409141672852461,0.9407069053524336,1.4203237462529665,1.2758207054901245,1.2927336797999542,0.7315692167186586,1.4993488936928974,1.2158311748576047,1.680973150295236,1.4109689045960625,0.051573067248687224,1.0948760599907938,1.0533360353800265
75,0.9147089613659204,1.4608631016781282,0.6077926946335769,0.507593384407577,0.543945653185789,1.287817710180397,1.4146080505917489,1.1365898647990096,0.7535003051298695,1.1275349021433099,0.849687593431876,1.6263910791029645,1.4130757420642543,0.9539172573168624,1.4946962563685975,1.3885231859639526,1.4088154256527732,0.6837627989214509,1.558014024261237,1.140658537822428,1.6730941002107673,1.4095143298719106,0.029580916526039714,1.1636538171520179,1.0580518110860853
76,0.9100360322254192,1.480410230259204,0.689302245667555,0.5435341758751187,0.3909891433608566,1.3097012828584456,1.3150658684043315,1.350474027005817,0.7290846597023045,1.1763636415596486,0.8275329021502249,1.5592025422187503,1.38299782174718,0.9914249043099365,1.3949658625407342,1.3961781785558969,1.4210145545931636,0.5861096237086024,1.3707118625084074,1.1760329281716606,1.6796374722791592,1.3729925490676866,0.18470942813678878,1.148835906338032,0.9965237965568013
77,0.8905113225003409,1.4693317044555858,0.7647143992746934,0.4097585039253214,0.6276840409265457,1.3189881017540133,1.3269847556364724,1.312330158756013,0.7732199583046344,1.1878935107463229,0.880777251442356,1.468125741067984,1.5692361402585469,0.9561142775092537,1.3363554115799128,1.2981810548612769,1.3900263502347938,0.6236279708516803,1.3476257622611985,1.1355556942813492,1.5273151519596382,1.3170521860107345,0.1542342476624907,1.043673235909999,1.0973866660035319
78,0.9338879270823165,1.3997065455938638,0.7375014883618966,0.45810078014861855,0.6462861435154077,1.326826672400821,1.3173128003111019,1.325127859097646,0.6999390103581444,1.2429803006379376,0.9259274401156934,1.448057384495284,1.4715405794267236,0.9868151875920803,1.2638495198702608,1.3496410374593166,1.3766508422494113,0.6352972922926609,1.3563701932938286,1.1337297839566334,1.534684589759411,1.3247604061944136,0.14167961252134692,1.085950002818557,1.0372712799603034
79,0.9660189548342919,1.3849707414276267,0.7532533351086755,0.4197642033625287,0.5682693228090369,1.2989613554856152,1.303487028142066,1.3200871260409148,0.6777224500074099,1.2517577903854684,0.9397282301622182,1.4942100307320654,1.4690261703519334,1.0168152804693342,1.2981391301322278,1.3416830236277768,1.4132440769155223,0.6834652327691878,1.3466797764979466,1.0607198421826018,1.5393136324531258,1.404131368622094,0.15676959346573463,1.2853460233967469,0.9995790194755727
80,1.0707738157387456,1.2437062288027767,0.8179476567039508,0.37960582708472834,0.5443840546899611,1.2262149091705006,1.3929192457062498,1.331649469656307,0.6236778013117074,1.3751498226470675,0.9182746163451193,1.431967582749896,1.5020009794860054,1.0855775445184497,1.2756350210028709,1.3132829156117722,1.455634365036912,0.7603343181385428,1.4478078970474981,1.0076061335861042,1.5576872800062158,1.4347419517427258,0.10495374706020642,1.0616827290147592,0.9984064014366851
81,1.0245994894212178,1.1868826841571676,0.8158953937157161,0.4449660119339847,0.4742018095471718,1.223983904202829,1.3225269401345592,1.3210693196976628,0.5989560274501619,1.267488191869694,0.9127958117962138,1.4328551450613791,1.5358285605822979,1.061003879073824,1.249735799399358,1.4223561944283045,1.4741308596121088,0.6872391585806933,1.4798596247045768,0.9821722399835795,1.5818703031851105,1.4699480953734099,0.23622534930657624,1.0499656971177738,0.8484739720475536
82,1.0228159497453473,1.1818500556814435,0.7869975479465865,0.44202215746351325,0.4905732721973145,1.2187184592644404,1.3254461731925282,1.314743821468029,0.6029672214952779,1.2684004007435146,0.9163142562671446,1.460466754350234,1.5341905466535972,1.0638493190519076,1.2633598408429627,1.4146192342093757,1.4741375108935257,0.6756977792793412,1.5115349345510753,0.9767175128566635,1.587021870019802,1.4754523725416637,0.22483143876539333,1.0693739519568541,0.8583326926009619
83,1.024352325628786,1.1272161804834477,0.8021848740894232,0.4402863849475906,0.4609710095348615,1.2249848712953715,1.2952032010684096,1.3239138804480042,0.5058405551051398,1.231053703621407,0.9231146314462328,1.4832208027140583,1.5641707289384166,1.0825960028606996,1.3294292271734334,1.379505892922593,1.4591698459535387,0.5624891282595945,1.644093440437142,0.8967196946162768,1.5893374800005762,1.4733093489391995,0.21716119046680818,1.1256718173433482,0.8255314733672375
84,1.0598824951062282,1.0774986857918525,0.9086372529155876,0.3824621951839225,0.6151934895854037,1.377586407303793,1.3126746352419087,1.3748361147007273,0.5292949200974653,1.2257366969462005,0.9254278893498394,0.9125134223871494,1.6208228573284167,1.146835436246765,0.9624524446328012,1.5301698458742374,1.6396781314166724,0.6587362666240435,1.433292720308469,0.9555125006414102,1.5580722209612947,1.4191831253024236,0.3081539141138977,0.9879799645338821,0.9857156797887417
